"shop_no","addr","floor","rgn1_nm","rgn2_nm","rgn3_nm","shop_category","latitude","longitude","PICK","건물용도명_2"
13516013,"서울특별시 서초구 서초동 1302-1",1,"서울특별시","서초구","서초동","CAFE",37.503129,127.0217133,1,NA
13526536,"서울특별시 서초구 양재동 15-25",1,"서울특별시","서초구","양재동","ASIAN",37.48177067,127.0384346,1,NA
13527079,"서울특별시 서초구 양재동 326-10",1,"서울특별시","서초구","양재동","SNACK",37.46918883,127.040407,1,"일반음식점"
13534213,"서울특별시 서초구 방배동 465-22",1,"서울특별시","서초구","방배동","ASIAN",37.47935333,126.9850229,1,NA
13536119,"서울특별시 서초구 서초동 1511-12",1,"서울특별시","서초구","서초동","MEAT",37.48715839,127.0079928,1,NA
13537946,"서울특별시 서초구 서운로 13",-1,"서울특별시","서초구","서초동","CHINESE",37.4852701,127.0289632,1,"업무시설"
13547438,"서울특별시 서초구 잠원동 25-13",0,"서울특별시","서초구","잠원동","ZZIM_TANG",37.51379436,127.0179078,1,NA
13549416,"서울특별시 서초구 서초동 1665-5",0,"서울특별시","서초구","서초동","PIZZA",37.49229683,127.016353,1,NA
13551053,"서울특별시 서초구 서초동 1603-20",2,"서울특별시","서초구","서초동","JAPANESE",37.48543651,127.0162421,1,"의료시설"
13553940,"서울특별시 서초구 서초동 1648-8",1,"서울특별시","서초구","서초동","CAFE",37.49040824,127.0207693,1,"업무시설"
13563220,"서울특별시 서초구 사평대로57길 44",1,"서울특별시","서초구","반포동","JAPANESE",37.50635087,127.0227687,1,"일반음식점"
13565701,"서울특별시 서초구 서초동 1603-1",1,"서울특별시","서초구","서초동","CHICKEN",37.48574203,127.0160754,1,"의료시설"
13567436,"서울특별시 서초구 양재동 289-8",2,"서울특별시","서초구","양재동","ZZIM_TANG",37.47343848,127.0480173,1,"일반음식점"
13570343,"서울특별시 서초구 효령로 229",1,"서울특별시","서초구","서초동","CAFE",37.48385324,127.0091039,1,"업무시설"
13587715,"서울특별시 서초구 서초중앙로 110",1,"서울특별시","서초구","서초동","CAFE",37.49157466,127.0145199,1,"아파트"
13601894,"서울특별시 서초구 방배동 423-4",1,"서울특별시","서초구","방배동","WESTERN",37.48485269,126.9849672,1,NA
13610777,"서울특별시 서초구 양재동 210-5",2,"서울특별시","서초구","양재동","MEAT",37.46399489,127.0347966,1,NA
13610832,"서울특별시 서초구 주흥6길 10",1,"서울특별시","서초구","반포동","CAFE",37.50518429,127.0199912,1,NA
13616891,"서울특별시 서초구 서초동 1303-36",11,"서울특별시","서초구","서초동","JAPANESE",37.50257356,127.024352,1,NA
13658192,"서울특별시 서초구 방배동 769-9",1,"서울특별시","서초구","방배동","MEAT",37.49485155,126.986189,1,NA
13660235,"서울특별시 서초구 서초동 1578-5",1,"서울특별시","서초구","서초동","CAFE",37.48843613,127.0140756,1,NA
13662812,"서울특별시 서초구 방배동 923-6",1,"서울특별시","서초구","방배동","CAFE",37.483156,126.995285,1,"아파트"
13669818,"서울특별시 서초구 서초동 1502-12",1,"서울특별시","서초구","서초동","WESTERN",37.48965809,127.0075761,1,"NA"
13687078,"서울특별시 서초구 방배동 924-8",1,"서울특별시","서초구","방배동","JOKBAL",37.48335305,126.9956607,1,"근린생활시설"
13706755,"서울특별시 서초구 잠원로3길 40",1,"서울특별시","서초구","잠원동","CHINESE",37.50821142,127.0036593,1,"근린생활시설"
13286851,"서울특별시 서초구 양재동 92-5",1,"서울특별시","서초구","양재동","ASIAN",37.47788228,127.0410456,1,NA
13288070,"서울특별시 서초구 방배중앙로 188",1,"서울특별시","서초구","방배동","JAPANESE",37.49565701,126.9858835,1,"일반음식점"
13295989,"서울특별시 서초구 반포동 91-3",1,"서울특별시","서초구","반포동","WESTERN",37.49829582,126.9988822,1,"일반음식점"
13343237,"서울특별시 서초구 서초대로78길 34",1,"서울특별시","서초구","서초동","ZZIM_TANG",37.4948523,127.0279352,1,"NA"
13360312,"서울특별시 서초구 서초동 1337-2",1,"서울특별시","서초구","서초동","CAFE",37.49193598,127.0287686,1,"일반상점"
13385911,"서울특별시 서초구 서초동 1600-11",1,"서울특별시","서초구","서초동","CAFE",37.48574425,127.0155322,1,"업무시설"
13402399,"서울특별시 서초구 서초동 1451-95",-1,"서울특별시","서초구","서초동","ZZIM_TANG",37.48113141,127.0134647,1,"일반음식점"
13438779,"서울특별시 서초구 서초동 1568-6",1,"서울특별시","서초구","서초동","JAPANESE",37.49057475,127.0131867,1,NA
13446384,"서울특별시 서초구 양재동 10-60",-1,"서울특별시","서초구","양재동","ZZIM_TANG",37.48210397,127.0384068,1,"일반음식점"
13451914,"서울특별시 서초구 방배동 898-8",1,"서울특별시","서초구","방배동","JAPANESE",37.4869915,126.994494,1,"근린생활시설"
13481640,"서울 서초구 서초동 1573-10",-1,"서울특별시","서초구","서초동","ASIAN",37.49307447,127.0134644,1,"업무시설"
13483158,"서울특별시 서초구 반포대로 100",1,"서울특별시","서초구","서초동","SNACK",37.4892415,127.0092982,1,"업무시설"
13494402,"서울특별시 서초구 방배중앙로25길 24",1,"서울특별시","서초구","방배동","CHICKEN",37.49401829,126.9848558,1,NA
13494863,"서울 서초구 방배동 453-24",1,"서울특별시","서초구","방배동","ZZIM_TANG",37.4797699,126.982662,1,"업무시설"
13510547,"서울특별시 서초구 방배동 793-20",1,"서울특별시","서초구","방배동","JAPANESE",37.49257409,126.989411,1,"일반상점"
13514352,"서울특별시 서초구 반포동 92-12",2,"서울특별시","서초구","반포동","BAEKBAN",37.49874021,126.9985489,1,NA
13521092,"서울특별시 서초구 서초동 1571-27",-1,"서울특별시","서초구","서초동","MEAT",37.49188014,127.0122145,1,"업무시설"
13522553,"서울특별시 서초구 양재동 20-33",1,"서울특별시","서초구","양재동","CAFE",37.47863217,127.0395457,1,"교육시설"
13526579,"서울특별시 서초구 서초동 1330-20",1,"서울특별시","서초구","서초동","ZZIM_TANG",37.49424126,127.028213,1,"NA"
13530177,"서울특별시 서초구 잠원동 25-30",1,"서울특별시","서초구","잠원동","CHINESE",37.51315554,127.0174079,1,"업무시설"
13537984,"서울특별시 서초구 방배동 912-9",1,"서울특별시","서초구","방배동","BAEKBAN",37.4815755,126.9964385,1,NA
13538509,"서울특별시 서초구 효령로77길 34",1,"서울특별시","서초구","서초동","JAPANESE",37.49199153,127.0288241,1,"일반상점"
13540934,"서울특별시 서초구 바우뫼로 31",1,"서울특별시","서초구","우면동","CAFE",37.47104299,127.0260738,1,NA
13546859,"서울특별시 서초구 반포동 707-8",1,"서울특별시","서초구","반포동","PIZZA",37.50946159,127.0210743,1,"업무시설"
13550446,"서울특별시 서초구 서초동 1602-1",1,"서울특별시","서초구","서초동","CAFE",37.48490877,127.0147423,1,"업무시설"
13556683,"서울특별시 서초구 강남대로 455",-1,"서울특별시","서초구","서초동","CAFE",37.50285131,127.0245186,1,"업무시설"
13557206,"서울특별시 서초구 반포동 54-1",-1,"서울특별시","서초구","반포동","BAEKBAN",37.50248999,127.0106866,1,"일반음식점"
13557605,"서울특별시 서초구 방배동 792-6",1,"서울특별시","서초구","방배동","CAFE",37.49199079,126.9870501,1,NA
13563403,"서울특별시 서초구 서초동 1706-3",1,"서울특별시","서초구","서초동","CAFE",37.49424092,127.0092425,1,NA
13566600,"서울특별시 서초구 서초동 1660-3",1,"서울특별시","서초구","서초동","CHINESE",37.49218571,127.0151309,1,"근린생활시설"
13853992,"서울특별시 서초구 반포대로24길 8",1,"서울특별시","서초구","서초동","JAPANESE",37.48935261,127.0095759,1,"업무시설"
13892914,"서울특별시 서초구 동산로14길 2",1,"서울특별시","서초구","양재동","CAFE",37.471974,127.046144,1,"근린생활시설"
13909254,"서울특별시 서초구 서초대로27길 21-1",1,"서울특별시","서초구","방배동","BAEKBAN",37.48890794,126.9944107,1,"NA"
13932532,"서울특별시 서초구 효령로 423",1,"서울특별시","서초구","서초동","CAFE",37.48929742,127.0299352,1,"NA"
13938155,"서울특별시 서초구 매헌로 16",6,"서울특별시","서초구","양재동","BAEKBAN",37.46296727,127.0369353,1,NA
14030839,"서울특별시 서초구 강남대로101안길 4",1,"서울특별시","서초구","잠원동","JAPANESE",37.51671069,127.0181022,1,"근린생활시설"
14050129,"서울특별시 서초구 서초대로77길 55",1,"서울특별시","서초구","서초동","JAPANESE",37.50210139,127.0244631,1,"NA"
14105176,"서울특별시 서초구 서초중앙로22길 40",1,"서울특별시","서초구","서초동","CAFE",37.49321339,127.0161863,1,"업무시설"
14108471,"서울특별시 서초구 서초대로46길 19-17",1,"서울특별시","서초구","서초동","CHICKEN",37.49182457,127.0110202,1,"업무시설"
14165270,"서울특별시 서초구 신반포로 194",1,"서울특별시","서초구","반포동","BURGER",37.50554512,127.0067146,1,"근린생활시설"
14174659,"서울특별시 서초구 언남11길 7-39",1,"서울특별시","서초구","양재동","CAFE",37.47529927,127.0423511,1,NA
14180493,"서울특별시 서초구 도구로 119-2",1,"서울특별시","서초구","방배동","PIZZA",37.48721354,126.9858282,1,"일반상점"
14185680,"서울특별시 서초구 서운로 138",-1,"서울특별시","서초구","서초동","BAEKBAN",37.49599101,127.025241,1,"아파트"
14206347,"서울특별시 서초구 반포대로20길 7-13",1,"서울특별시","서초구","서초동","PIZZA",37.48818608,127.0099093,1,"공동주택"
14210388,"서울특별시 서초구 서초중앙로 125",-1,"서울특별시","서초구","서초동","BAEKBAN",37.49299114,127.0134088,1,"NA"
14225540,"서울특별시 서초구 양재동 120",1,"서울특별시","서초구","양재동","CAFE",37.47543804,127.0365183,1,NA
14240954,"서울특별시 서초구 서초동 1671-5",1,"서울특별시","서초구","서초동","ASIAN",37.49346335,127.0154086,1,"아파트"
14241508,"서울특별시 서초구 반포동 736-17",1,"서울특별시","서초구","반포동","CAFE",37.506831,127.022813,1,"의료시설"
14242962,"서울특별시 서초구 서초동 1317-20",1,"서울특별시","서초구","서초동","ZZIM_TANG",37.49804635,127.0264908,1,"NA"
14246580,"서울특별시 서초구 잠원동 38-6",1,"서울특별시","서초구","잠원동","JAPANESE",37.51179462,127.0194355,1,NA
14248177,"서울특별시 서초구 서초동 1695-5",1,"서울특별시","서초구","서초동","CAFE",37.49510203,127.0144364,1,"업무시설"
14261856,"서울특별시 서초구 방배동 18-27",1,"서울특별시","서초구","방배동","CAFE",37.49560152,126.9892165,1,NA
14265088,"서울특별시 서초구 서초동 1321-6",-1,"서울특별시","서초구","서초동","SNACK",37.49599101,127.025241,1,"아파트"
14267226,"서울특별시 서초구 서초동 1714-19",-1,"서울특별시","서초구","서초동","BAEKBAN",37.49443542,127.0132421,1,"근린생활시설"
14270934,"서울특별시 서초구 서초동 1589-13",1,"서울특별시","서초구","서초동","ZZIM_TANG",37.48568644,127.0134646,1,"업무시설"
14271929,"서울특별시 서초구 잠원동 35-29",1,"서울특별시","서초구","잠원동","CAFE",37.51215568,127.0189078,1,"근린생활시설"
10751358,"서울특별시 서초구 고무래로 8",-1,"서울특별시","서초구","반포동","WESTERN",37.50365651,127.0100199,1,"근린생활시설"
10770379,"서울특별시 서초구 사평대로2길 10",1,"서울특별시","서초구","방배동","BAEKBAN",37.49793452,126.9862167,1,NA
13485698,"서울특별시 서초구 서초동 1479-1",-1,"서울특별시","서초구","서초동","MEAT",37.48218673,127.0073819,1,"공동주택"
13490855,"서울특별시 서초구 서초대로42길 71",1,"서울특별시","서초구","서초동","BAEKBAN",37.48888045,127.0100481,1,"일반음식점"
13491032,"서울특별시 서초구 서초대로 397",1,"서울특별시","서초구","서초동","CAFE",37.49749082,127.024491,1,"업무시설"
13492002,"서울특별시 서초구 서초동 1337-22",-1,"서울특별시","서초구","서초동","BAEKBAN",37.49154716,127.0299629,1,"아파트"
13492484,"서울특별시 서초구 서초동 1571-17",1,"서울특별시","서초구","서초동","ASIAN",37.49229676,127.0126589,1,"교육시설"
13495149,"서울특별시 서초구 방배동 769-14",1,"서울특별시","서초구","방배동","JAPANESE",37.49451826,126.9862724,1,"일반상점"
13509489,"서울특별시 서초구 서초동 1451-78",1,"서울특별시","서초구","서초동","ASIAN",37.48163134,127.0129647,1,NA
13510676,"서울특별시 서초구 방배동 751-6",1,"서울특별시","서초구","방배동","CAFE",37.4977401,126.9858279,1,"일반음식점"
13514275,"서울특별시 서초구 양재동 327-13",2,"서울특별시","서초구","양재동","JOKBAL",37.46857779,127.0404626,1,"업무시설"
13515419,"서울특별시 서초구 서초동 1543-8",1,"서울특별시","서초구","서초동","ASIAN",37.4894637,127.0091871,1,"업무시설"
13527632,"서울특별시 서초구 강남대로 423",2,"서울특별시","서초구","서초동","CAFE",37.50024052,127.0258241,1,NA
13533840,"서울특별시 서초구 잠원동 70-2",-1,"서울특별시","서초구","잠원동","BAEKBAN",37.50937802,127.00727,1,"백화점"
13533983,"서울특별시 서초구 신반포로23길 41",-1,"서울특별시","서초구","잠원동","SNACK",37.50913313,127.0014445,1,"아파트"
13534340,"서울특별시 서초구 서초동 1359-3",1,"서울특별시","서초구","서초동","CHICKEN",37.48713102,127.030463,1,"업무시설"
13547982,"서울특별시 서초구 동광로3길 91",1,"서울특별시","서초구","방배동","CAFE",37.49499039,126.9843003,1,"공동주택"
13550433,"서울특별시 서초구 반포동 55-4",1,"서울특별시","서초구","반포동","CAFE",37.5030177,127.0103533,1,"의료시설"
13551202,"서울특별시 서초구 반포동 73-1",1,"서울특별시","서초구","반포동","BAEKBAN",37.49801809,126.9997155,1,"근린생활시설"
13556434,"서울특별시 서초구 방배동 475-20",1,"서울특별시","서초구","방배동","WESTERN",37.47785354,126.9873005,1,"업무시설"
13556677,"서울특별시 서초구 강남대로61길 27",1,"서울특별시","서초구","서초동","CAFE",37.49832404,127.0237688,1,"일반음식점"
13558233,"서울특별시 서초구 서초동 1626-9",1,"서울특별시","서초구","서초동","CHICKEN",37.488294,127.016881,1,"근린생활시설"
13559190,"서울특별시 서초구 반포동 92-11",1,"서울특별시","서초구","반포동","CHICKEN",37.49874021,126.9987155,1,"업무시설"
13562539,"서울특별시 서초구 양재동 10-55",1,"서울특별시","서초구","양재동","JAPANESE",37.482611,127.038315,1,NA
13573509,"서울특별시 서초구 양재동 8-6",-1,"서울특별시","서초구","양재동","MEAT",37.48379821,127.0382124,1,NA
13597340,"서울특별시 서초구 서초동 1308-14",3,"서울특별시","서초구","서초동","JAPANESE",37.50054603,127.0251575,1,"일반음식점"
13600296,"서울특별시 서초구 서초동 1305-7",3,"서울특별시","서초구","서초동","CAFE",37.50085156,127.0256575,1,"업무시설"
13607074,"서울특별시 서초구 서초동 1659-13",1,"서울특별시","서초구","서초동","MEAT",37.49313006,127.0159364,1,"의료시설"
13635798,"서울특별시 서초구 양재동 15-22",2,"서울특별시","서초구","양재동","ZZIM_TANG",37.48174289,127.0379069,1,NA
13637354,"서울특별시 서초구 서초동 1755-1",1,"서울특별시","서초구","서초동","CAFE",37.492,127.02734,1,"NA"
13638467,"서울특별시 서초구 서초동 1603-1",-1,"서울특별시","서초구","서초동","BAEKBAN",37.48574203,127.0160754,1,"의료시설"
13662141,"서울특별시 서초구 서초동 1340",1,"서울특별시","서초구","서초동","ZZIM_TANG",37.48876971,127.0302407,1,"업무시설"
13684806,"서울특별시 서초구 서초동 1331-2",1,"서울특별시","서초구","서초동","CAFE",37.49240812,127.0268243,1,"NA"
13697869,"서울특별시 서초구 반포대로20길 27",-1,"서울특별시","서초구","서초동","CAFE",37.48804723,127.011298,1,"업무시설"
13699236,"서울특별시 서초구 서초동 1306-5",1,"서울특별시","서초구","서초동","BURGER",37.500081,127.026173,1,"근린생활시설"
13699308,"서울특별시 서초구 신반포로 176",1,"서울특별시","서초구","반포동","BURGER",37.50501736,127.0042149,1,"백화점"
13709746,"서울특별시 서초구 반포대로30길 43",1,"서울특별시","서초구","서초동","JOKBAL",37.49226896,127.0109091,1,"업무시설"
14255457,"서울특별시 서초구 방배동 922-15",1,"서울특별시","서초구","방배동","CHICKEN",37.48279755,126.9949108,1,"NA"
14277436,"서울특별시 서초구 방배동 954-31",1,"서울특별시","서초구","방배동","BAEKBAN",37.48468606,126.9859116,1,"근린생활시설"
14279259,"서울특별시 서초구 반포동 19-4",1,"서울특별시","서초구","반포동","SNACK",37.50554512,127.0067146,1,"근린생활시설"
14213974,"서울특별시 서초구 서초대로 12",1,"서울특별시","서초구","방배동","CAFE",37.48510264,126.9836617,1,"아파트"
14214370,"서울특별시 서초구 반포대로30길 70",1,"서울특별시","서초구","서초동","CAFE",37.492443,127.012341,1,"업무시설"
14215938,"서울특별시 서초구 반포대로22길 7",0,"서울특별시","서초구","서초동","CAFE",37.48879712,127.0098537,1,"업무시설"
14217962,"서울특별시 서초구 강남대로 545-9",1,"서울특별시","서초구","반포동","CAFE",37.510247,127.020813,1,"일반상점"
14236236,"서울특별시 서초구 서초동 1583-10",1,"서울특별시","서초구","서초동","SNACK",37.4856864,127.0116036,1,"일반상점"
14247088,"서울특별시 서초구 서초동 1443-11",1,"서울특별시","서초구","서초동","ZZIM_TANG",37.48574211,127.0202417,1,"일반상점"
14253163,"서울특별시 서초구 서초동 1337-17",1,"서울특별시","서초구","서초동","CAFE",37.492582,127.029257,1,"업무시설"
14259256,"서울특별시 서초구 양재동 80-13",1,"서울특별시","서초구","양재동","JAPANESE",37.47593803,127.0391292,1,NA
14273391,"서울특별시 서초구 방배동 454-3",1,"서울특별시","서초구","방배동","CAFE",37.48004766,126.9833841,1,NA
14277038,"서울특별시 서초구 잠원동 38-16",-1,"서울특별시","서초구","잠원동","ZZIM_TANG",37.51143356,127.0195744,1,NA
10676456,"서울특별시 서초구 양재동 67-7",1,"서울특별시","서초구","양재동","ASIAN",37.47827107,127.0380459,1,"업무시설"
10685057,"서울특별시 서초구 서초동",0,"서울특별시","서초구","서초동","WESTERN",37.4966909,127.0268553,1,NA
10720133,"서울특별시 서초구 양재동 15-7",1,"서울특별시","서초구","양재동","CAFE",37.48090966,127.0383236,1,"업무시설"
10734909,"서울특별시 서초구 서초동",0,"서울특별시","서초구","서초동","MEAT",37.4935038,127.0121267,1,"업무시설"
10741714,"서울특별시 서초구 서초동 1713-4",-1,"서울특별시","서초구","서초동","JOKBAL",37.49424098,127.01252,1,NA
10840342,"서울특별시 서초구 서초동 1451-34",0,"서울특별시","서초구","서초동","WESTERN",37.48273848,127.012585,1,"업무시설"
10867522,"서울특별시 서초구 서초동",0,"서울특별시","서초구","서초동","ZZIM_TANG",37.4854011,127.0188235,1,"업무시설"
13650153,"서울특별시 서초구 방배동 448-22",-1,"서울특별시","서초구","방배동","CHINESE",37.47688139,126.9849674,1,NA
13672342,"서울특별시 서초구 반포동 19-4",1,"서울특별시","서초구","반포동","CAFE",37.50548958,127.0070479,1,NA
13730948,"서울특별시 서초구 강남대로 241",2,"서울특별시","서초구","서초동","CAFE",37.48496465,127.0331017,1,"NA"
13675915,"서울특별시 서초구 잠원동 68-17",-1,"서울특별시","서초구","잠원동","CAFE",37.50771158,127.0093254,1,"NA"
13685647,"서울특별시 서초구 방배동 852-15",1,"서울특별시","서초구","방배동","JAPANESE",37.48871348,126.9922164,1,"일반상점"
13709151,"서울특별시 서초구 방배중앙로25길 10",1,"서울특별시","서초구","방배동","CHICKEN",37.4940183,126.9856058,1,"공동주택"
13731006,"서울특별시 서초구 서초대로74길 23",1,"서울특별시","서초구","서초동","CAFE",37.4956022,127.0270742,1,"오피스텔"
13772708,"서울특별시 서초구 서초대로40길 77",1,"서울특별시","서초구","서초동","SNACK",37.48824161,127.0087427,1,"일반상점"
13786892,"서울특별시 서초구 언남길 82",1,"서울특별시","서초구","양재동","ZZIM_TANG",37.47516046,127.0457397,1,"업무시설"
13794927,"서울특별시 서초구 태봉로2길 30",1,"서울특별시","서초구","우면동","BAEKBAN",37.46146726,127.0264641,1,NA
13838028,"서울특별시 서초구 서초중앙로 51",1,"서울특별시","서초구","서초동","BAEKBAN",37.4862975,127.0149922,1,NA
13841408,"서울특별시 서초구 효령로 12",1,"서울특별시","서초구","방배동","BAEKBAN",37.47685365,126.9867173,1,"일반상점"
13850722,"서울특별시 서초구 서초중앙로 125",-1,"서울특별시","서초구","서초동","ASIAN",37.49299114,127.0134088,1,"NA"
13857773,"서울특별시 서초구 법원로3길 15",-1,"서울특별시","서초구","서초동","BAEKBAN",37.49307438,127.0087148,1,NA
13868384,"서울특별시 서초구 서초대로40길 49",1,"서울특별시","서초구","서초동","BAEKBAN",37.48943591,127.0082149,1,"일반음식점"
13873051,"서울특별시 서초구 마방로10길 12",1,"서울특별시","서초구","양재동","SNACK",37.47660469,127.0433788,1,"업무시설"
13888566,"서울특별시 서초구 서초중앙로22길 25",1,"서울특별시","서초구","서초동","ZZIM_TANG",37.49346335,127.0154086,1,"아파트"
13905821,"서울특별시 서초구 서초대로77길 9",2,"서울특별시","서초구","서초동","CHINESE",37.49857406,127.0261853,1,"의료시설"
13935409,"서울특별시 서초구 강남대로 589",-1,"서울특별시","서초구","잠원동","ASIAN",37.5144332,127.0193799,1,"NA"
13041770,"서울특별시 서초구 주흥길 3",0,"서울특별시","서초구","반포동","SNACK",37.50374003,127.0207967,1,"업무시설"
13099560,"서울특별시 서초구 방배동 906-1",1,"서울특별시","서초구","방배동","CAFE",37.48457515,126.9964106,1,NA
13139053,"서울특별시 서초구 서초대로56길 18",1,"서울특별시","서초구","서초동","CAFE",37.49371335,127.0170196,1,"숙박시설"
13184418,"서울특별시 서초구 양재동 280-10",1,"서울특별시","서초구","양재동","CAFE",37.47496604,127.0456842,1,"업무시설"
13238794,"서울특별시 서초구 양재동 267-4",1,"서울특별시","서초구","양재동","CHINESE",37.47607698,127.0434343,1,"업무시설"
13242300,"서울특별시 서초구 서초동 1695-5",-1,"서울특별시","서초구","서초동","ZZIM_TANG",37.49510203,127.0144364,1,"업무시설"
13281863,"서울특별시 서초구 서초중앙로 125",-1,"서울특별시","서초구","서초동","BAEKBAN",37.49299114,127.0134088,1,"NA"
13367588,"서울특별시 서초구 양재동 249-3",1,"서울특별시","서초구","양재동","WESTERN",37.47374386,127.0401014,1,NA
13395473,"서울특별시 서초구 서초동 1452-7",1,"서울특별시","서초구","서초동","CAFE",37.48199244,127.0145757,1,NA
13430369,"서울특별시 서초구 서초중앙로24길 27",1,"서울특별시","서초구","서초동","ZZIM_TANG",37.49540758,127.0163807,1,"업무시설"
13469133,"서울특별시 서초구 반포동 97-5",1,"서울특별시","서초구","반포동","BURGER",37.49624048,126.9975768,1,"NA"
13484159,"서울특별시 서초구 양재동 327-10",1,"서울특별시","서초구","양재동","ZZIM_TANG",37.46893887,127.0409625,1,"교육시설"
13490019,"서울특별시 서초구 양재동 12-10",1,"서울특별시","서초구","양재동","SNACK",37.48413145,127.0349904,1,"아파트"
13492871,"서울특별시 서초구 서초동 1359-4",-1,"서울특별시","서초구","서초동","WESTERN",37.48715879,127.0306296,1,NA
13509179,"서울특별시 서초구 방배동 437-6",1,"서울특별시","서초구","방배동","CHICKEN",37.48224184,126.982773,1,"업무시설"
13513686,"서울특별시 서초구 방배로 22",1,"서울특별시","서초구","방배동","WESTERN",37.47704832,127.0009382,1,"NA"
13517231,"서울특별시 서초구 동작대로 160",1,"서울특별시","서초구","방배동","PIZZA",37.49068531,126.9830505,1,"NA"
13520603,"서울특별시 서초구 서초동 1321-6",-1,"서울특별시","서초구","서초동","BAEKBAN",37.49599101,127.025241,1,"아파트"
13525656,"서울특별시 서초구 방배동 909-8",2,"서울특별시","서초구","방배동","SNACK",37.48146441,126.9969106,1,"일반음식점"
13529573,"서울특별시 서초구 방배동 812-23",1,"서울특별시","서초구","방배동","CAFE",37.49090765,126.9908831,1,"근린생활시설"
13531709,"서울특별시 서초구 방배중앙로 157",1,"서울특별시","서초구","방배동","CHICKEN",37.4931573,126.9862168,1,"일반상점"
13385335,"서울특별시 서초구 서초동 1303-16",-1,"서울특별시","서초구","서초동","CAFE",37.50271242,127.0238798,1,"오피스텔"
13387677,"서울특별시 서초구 양재동 13-21",1,"서울특별시","서초구","양재동","MEAT",37.48382594,127.0356848,1,"일반음식점"
13396283,"서울특별시 서초구 양재동 10-6",1,"서울특별시","서초구","양재동","ZZIM_TANG",37.48335381,127.037768,1,NA
13396918,"서울특별시 서초구 방배동 454-2",1,"서울특별시","서초구","방배동","CAFE",37.48018654,126.9833841,1,"일반상점"
13406274,"서울특별시 서초구 우면동 66-2",-1,"서울특별시","서초구","우면동","SNACK",37.47082726,127.0253528,1,"교육시설"
13416484,"서울특별시 서초구 서초동 1340-3",1,"서울특별시","서초구","서초동","BAEKBAN",37.48901969,127.0307685,1,"일반음식점"
13422820,"서울특별시 서초구 양재동 319",1,"서울특별시","서초구","양재동","WESTERN",37.47071642,127.0395182,1,NA
13429175,"서울특별시 서초구 서초동 1332-4",1,"서울특별시","서초구","서초동","BAEKBAN",37.4918526,127.0252133,1,"교육시설"
13442742,"서울특별시 서초구 서초동 1337-9",0,"서울특별시","서초구","서초동","BAEKBAN",37.4914916,127.0293519,1,"업무시설"
13450164,"서울특별시 서초구 효령로55길 39",1,"서울특별시","서초구","서초동","CAFE",37.48657523,127.0140201,1,"교육시설"
13470025,"서울특별시 서초구 반포대로30길 9",1,"서울특별시","서초구","서초동","ZZIM_TANG",37.49171343,127.0090204,1,"업무시설"
13480563,"서울특별시 서초구 잠원동 12-2",-1,"서울특별시","서초구","잠원동","JAPANESE",37.51734951,127.018241,1,"공동주택"
13488353,"서울특별시 서초구 양재동 15-27",1,"서울특별시","서초구","양재동","BAEKBAN",37.48190954,127.0384346,1,NA
13492984,"서울 서초구 방배동 778-31",1,"서울특별시","서초구","방배동","BAEKBAN",37.49262958,126.9861058,1,"근린생활시설"
13496748,"서울특별시 서초구 서초동 1624-2",-1,"서울특별시","서초구","서초동","CHINESE",37.4882695,127.0150477,1,"일반음식점"
13497455,"서울특별시 서초구 반포동 746-8",1,"서울특별시","서초구","반포동","ZZIM_TANG",37.50399,127.0211022,1,NA
13499793,"서울특별시 서초구 서초동 1309-5",2,"서울특별시","서초구","서초동","CHINESE",37.50165699,127.0239909,1,"교육시설"
13500633,"서울특별시 서초구 잠원동 34-21",1,"서울특별시","서초구","잠원동","MEAT",37.51229453,127.0174079,1,"공동주택"
13506713,"서울특별시 서초구 서초동 1364-28",1,"서울특별시","서초구","서초동","CHINESE",37.48565897,127.030463,1,NA
13507596,"서울특별시 서초구 잠원동 19-6",1,"서울특별시","서초구","잠원동","ZZIM_TANG",37.51534974,127.01788,1,NA
13511991,"서울특별시 서초구 방배동 445-4",1,"서울특별시","서초구","방배동","CHICKEN",37.47696467,126.9824676,1,"일반음식점"
13516269,"서울특별시 서초구 방배로27길 9",1,"서울특별시","서초구","방배동","CAFE",37.48971335,126.9916053,1,"근린생활시설"
13522756,"서울특별시 서초구 양재동 83-12",0,"서울특별시","서초구","양재동","ZZIM_TANG",37.47988206,127.0416288,1,NA
13527510,"서울특별시 서초구 방배동 3001-1",1,"서울특별시","서초구","방배동","ASIAN",37.48604695,126.9826063,1,"아파트"
13530441,"서울특별시 서초구 방배동 778-11",1,"서울특별시","서초구","방배동","ZZIM_TANG",37.4934906,126.9861335,1,NA
13533754,"서울특별시 서초구 양재동 13-9",1,"서울특별시","서초구","양재동","MEAT",37.48327046,127.0362126,1,NA
13535876,"서울특별시 서초구 반포동 745",1,"서울특별시","서초구","반포동","CAFE",37.50346226,127.0197691,1,"업무시설"
13537685,"서울특별시 서초구 방배동 761-4",1,"서울특별시","서초구","방배동","CHINESE",37.49601807,126.9854113,1,NA
13543243,"서울특별시 서초구 방배동 812-10",1,"서울특별시","서초구","방배동","PIZZA",37.49179643,126.9906609,1,"숙박시설"
13549473,"서울특별시 서초구 방배동 440-33",2,"서울특별시","서초구","방배동","ASIAN",37.48143637,126.9822175,1,"일반음식점"
