shop_no,addr,floor,rgn1_nm,rgn2_nm,rgn3_nm,shop_category,latitude,longitude,PICK
14051977,서울특별시 서초구 양재동 285-1,1,서울특별시,서초구,양재동,CAFE,37.47429946,127.04660076,1
14072649,서울특별시 서초구 강남대로83길 34,1,서울특별시,서초구,반포동,CAFE,37.50585091,127.02174102,1
14083654,서울특별시 서초구 바우뫼로 198,1,서울특별시,서초구,양재동,PIZZA,37.47965985,127.04118444,1
14093460,서울특별시 서초구 방배로15길 7,1,서울특별시,서초구,방배동,JAPANESE,37.48410296,126.99535515,1
14111064,서울특별시 서초구 강남대로 341,1,서울특별시,서초구,서초동,BURGER,37.4932414,127.0293518,1
14117789,서울특별시 서초구 서초중앙로29길 28,-1,서울특별시,서초구,반포동,WESTERN,37.50140675,127.00902008,1
14137790,서울특별시 서초구 효령로 242,1,서울특별시,서초구,서초동,ZZIM_TANG,37.48365884,127.010576,1
14145389,서울특별시 서초구 방배천로 11,1,서울특별시,서초구,방배동,BURGER,37.4776868,126.98221764,1
14183497,서울특별시 서초구 효령로77길 34,-1,서울특별시,서초구,서초동,JAPANESE,37.49199153,127.0288241,1
14187360,서울특별시 서초구 방배천로6길 37,1,서울특별시,서초구,방배동,CAFE,37.4793811,126.98471736,1
14192787,서울특별시 서초구 서초중앙로22길 40,1,서울특별시,서초구,서초동,MEAT,37.49321339,127.01618633,1
14199654,서울특별시 서초구 효령로34길 4,1,서울특별시,서초구,방배동,CAFE,37.48135334,126.99891046,1
14214885,서울특별시 서초구 서초대로50길 75,2,서울특별시,서초구,서초동,SNACK,37.48985263,127.0138533,1
14241014,서울특별시 서초구 서초동 1327-34,1,서울특별시,서초구,서초동,MEAT,37.49438013,127.02768525,1
14249027,서울특별시 서초구 방배동 1847,1,서울특별시,서초구,방배동,ASIAN,37.48824115,126.98310615,1
14253996,서울특별시 서초구 서초동 1307-16,-1,서울특별시,서초구,서초동,PIZZA,37.50024051,127.02504644,1
14274150,서울특별시 서초구 서초동 1443-17,1,서울특별시,서초구,서초동,CHICKEN,37.48568657,127.02074168,1
10615314,서울특별시 서초구 강남대로99길 10,1,서울특별시,서초구,잠원동,ZZIM_TANG,37.51543308,127.0188799,1
10777678,서울특별시 서초구 동작대로 108,0,서울특별시,서초구,방배동,JAPANESE,37.48607473,126.98260625,1
10779649,서울특별시 서초구 서초동,0,서울특별시,서초구,서초동,CAFE,37.484198,127.0136991,1
10828995,서울특별시 서초구 반포대로28길 80,2,서울특별시,서초구,서초동,CHICKEN,37.49179682,127.01260336,1
10831469,서울특별시 서초구 서초동,1,서울특별시,서초구,서초동,JAPANESE,37.4875573,127.0311171,1
10887498,서울특별시 서초구 양재동,1,서울특별시,서초구,양재동,WESTERN,37.4836869,127.0415853,1
13058538,서울특별시 서초구 양재동 7-4,1,서울특별시,서초구,양재동,CAFE,37.48432596,127.04004552,1
13101540,서울특별시 서초구 반포동 745-6,1,서울특별시,서초구,반포동,ASIAN,37.50371247634486,127.0208501926598,1
13158650,서울특별시 서초구 방배동 444-3,2,서울특별시,서초구,방배동,WESTERN,37.47765903,126.98221764,1
13236455,서울특별시 서초구 반포동 743-18,1,서울특별시,서초구,반포동,ASIAN,37.50448993,127.02010232,1
13278693,서울특별시 서초구 서초동 1305-2,-1,서울특별시,서초구,서초동,BAEKBAN,37.50151814,127.02535193,1
13280169,서울특별시 서초구 남부순환로 2640-11,1,서울특별시,서초구,양재동,BAEKBAN,37.4846037,127.03962888,1
13282760,서울특별시 서초구 양재동 13-6,1,서울특별시,서초구,양재동,ZZIM_TANG,37.4834371,127.03607368,1
13319901,서울특별시 서초구 서초동 1308-23,1,서울특별시,서초구,서초동,MEAT,37.50074045,127.02476867,1
13336664,서울특별시 서초구 서초동 1576-1,-1,서울특별시,서초구,서초동,CHINESE,37.49121357,127.01357551,1
13379756,서울특별시 서초구 서초동 1717-2,-1,서울특별시,서초구,서초동,BAEKBAN,37.4930744,127.00999245,1
13385507,서울특별시 서초구 서초동 1456-3,1,서울특별시,서초구,서초동,CAFE,37.48360335,127.01365905,1
13387242,서울특별시 서초구 서초동 1303-10,2,서울특별시,서초구,서초동,JAPANESE,37.50318458,127.02354649,1
13387764,서울특별시 서초구 반포대로30길 9,2,서울특별시,서초구,서초동,JAPANESE,37.49171343,127.00902036,1
13395964,서울특별시 서초구 잠원동 34-24,1,서울특별시,서초구,잠원동,CAFE,37.51218343,127.01757456,1
13408288,서울특별시 서초구 방배동 760-2,0,서울특별시,서초구,방배동,ZZIM_TANG,37.49596252,126.98577235,1
13419449,서울특별시 서초구 방배동 451-2,1,서울특별시,서초구,방배동,JAPANESE,37.47888113,126.98330084,1
13469501,서울특별시 서초구 서초동 1640-1,1,서울특별시,서초구,서초동,CHICKEN,37.49390779,127.01854721,1
13482724,서울특별시 서초구 서초동 1678-2,-1,서울특별시,서초구,서초동,CHICKEN,37.49521322,127.01965818,1
13483529,서울특별시 서초구 서초동 1538-1,-1,서울특별시,서초구,서초동,BAEKBAN,37.48821384,127.0087427,1
13484069,서울특별시 서초구 서초동 1671-5,1,서울특별시,서초구,서초동,ASIAN,37.49346335,127.01540862,1
13496835,서울특별시 서초구 서초동 1451-95,0,서울특별시,서초구,서초동,ASIAN,37.48113141,127.0134647,1
13507403,서울특별시 서초구 잠원동 19-1,1,서울특별시,서초구,잠원동,CHICKEN,37.51523863,127.01740782,1
13507927,서울특별시 서초구 잠원동 66-9,1,서울특별시,서초구,잠원동,JOKBAL,37.50890587,127.00860324,1
13514834,서울특별시 서초구 방배동 836-5,1,서울특별시,서초구,방배동,JOKBAL,37.49018552,126.99166087,1
13520299,서울특별시 서초구 서초동 1362,1,서울특별시,서초구,서초동,PIZZA,37.48613117,127.03257393,1
13521192,서울특별시 서초구 서초동 1321-6,-1,서울특별시,서초구,서초동,CAFE,37.49599101,127.02524098,1
13525526,서울특별시 서초구 반포동 57-2,1,서울특별시,서초구,반포동,ASIAN,37.50393426,127.01043655,1
13531567,서울특별시 서초구 양재동 333,1,서울특별시,서초구,양재동,SNACK,37.46954993,127.04168468,1
13542007,서울특별시 서초구 방배동 922-24,1,서울특별시,서초구,방배동,ZZIM_TANG,37.4826309,126.99463303,1
13547986,서울특별시 서초구 서초동 1445-13,-1,서울특별시,서초구,서초동,MEAT,37.48402003,127.0172976,1
13563811,서울특별시 서초구 언남길 79,1,서울특별시,서초구,양재동,SNACK,37.47527155,127.04548973,1
13570187,서울특별시 서초구 나루터로 59,1,서울특별시,서초구,잠원동,CHINESE,37.51529416,127.01646346,1
13571938,서울특별시 서초구 반포동 747-2,1,서울특별시,서초구,반포동,CAFE,37.5047955,127.02318536,1
13588259,서울특별시 서초구 잠원동 58-24,2,서울특별시,서초구,잠원동,WESTERN,37.508417328407745,127.01186839898438,1
13612599,서울특별시 서초구 서초동 1467-1,1,서울특별시,서초구,서초동,CAFE,37.47985365,127.00610429,1
13617921,서울특별시 서초구 방배동 425-1,1,서울특별시,서초구,방배동,ZZIM_TANG,37.48454714,126.983384,1
13639759,서울특별시 서초구 서초동 1588-1,1,서울특별시,서초구,서초동,CHICKEN,37.48596419,127.01382564,1
13647992,서울특별시 서초구 반포동 2-8,1,서울특별시,서초구,반포동,BURGER,37.50540603,126.99452129,1
13655486,서울특별시 서초구 서초동 1538-1,2,서울특별시,서초구,서초동,CAFE,37.48821384,127.00877048,1
13667548,서울특별시 서초구 방배동 768-8,2,서울특별시,서초구,방배동,CHINESE,37.49490709,126.98568906,1
13670643,서울특별시 서초구 반포동 91-10,2,서울특별시,서초구,반포동,BURGER,37.49835136,126.99849335,1
10825118,서울특별시 서초구 서래로7길 16,1,서울특별시,서초구,반포동,WESTERN,37.49885129,126.99746565,1
10825356,서울특별시 서초구 서초동,4,서울특별시,서초구,서초동,BAEKBAN,37.4983095,127.025232,1
10862882,서울특별시 서초구 서초대로58길 31-11,1,서울특별시,서초구,서초동,BAEKBAN,37.4936856,127.01849166,1
12017601,서울특별시 서초구 서운로6길 21-2,1,서울특별시,서초구,서초동,WESTERN,37.48582562,127.03071299,1
12023955,서울특별시 서초구 서초동 1327-8,0,서울특별시,서초구,서초동,WESTERN,37.49526891,127.02785188,1
13048481,서울특별시 서초구 서초동 1309-8,2,서울특별시,서초구,서초동,CAFE,37.501812031952255,127.02471904135837,1
13052438,서울특별시 서초구 반포동 52-1,1,서울특별시,서초구,반포동,CAFE,37.50230632701193,127.01124994510651,1
13125774,서울특별시 서초구 서초동 1327-1,1,서울특별시,서초구,서초동,CAFE,37.49590302288742,127.02740727847946,1
13134945,서울특별시 서초구 강남대로 283,1,서울특별시,서초구,서초동,MEAT,37.48846422,127.03171283,1
13135290,서울특별시 서초구 반포동 118-3,2,서울특별시,서초구,반포동,CAFE,37.5032194630956,127.00409742887022,1
13281352,서울특별시 서초구 나루터로15길 11,1,서울특별시,서초구,잠원동,JAPANESE,37.51621075,127.01815772,1
13337471,서울특별시 서초구 반포동 724-40,1,서울특별시,서초구,반포동,JAPANESE,37.50801732,127.02171319,1
13352649,서울특별시 서초구 잠원동 68-17,-1,서울특별시,서초구,잠원동,BAEKBAN,37.50768381,127.00924211,1
13376854,서울특별시 서초구 청두곶길 4,1,서울특별시,서초구,방배동,CAFE,37.47707582,126.98546736,1
13395926,서울특별시 서초구 서초동 1359-4,1,서울특별시,서초구,서초동,CAFE,37.48715879,127.03062963,1
13686697,서울특별시 서초구 양재동 327-13,2,서울특별시,서초구,양재동,JOKBAL,37.46857779,127.04046259,1
13697686,서울특별시 서초구 방배천로16길 18,1,서울특별시,서초구,방배동,CAFE,37.482017221214186,126.98353534282806,1
13740277,서울특별시 서초구 동산로6길 37,1,서울특별시,서초구,양재동,CHICKEN,37.46966108,127.04465663,1
13802669,서울특별시 서초구 서초대로40길 41,1,서울특별시,서초구,서초동,ASIAN,37.48982475,127.0080205,1
13812568,서울특별시 서초구 언남길 85,1,서울특별시,서초구,양재동,CHICKEN,37.47557708,127.0459619,1
13835314,서울특별시 서초구 서초중앙로 18,-1,서울특별시,서초구,서초동,JAPANESE,37.48404781,127.01735315,1
13846441,서울특별시 서초구 신반포로 194,1,서울특별시,서초구,반포동,JAPANESE,37.50554512,127.00671462,1
13849109,서울특별시 서초구 동작대로 20,1,서울특별시,서초구,방배동,CAFE,37.47821452,126.98207875,1
13856418,서울특별시 서초구 강남대로95길 41,1,서울특별시,서초구,잠원동,CAFE,37.51307223,127.01796338,1
13866878,서울특별시 서초구 청계산로 10,1,서울특별시,서초구,양재동,CAFE,37.46296739,127.0434347,1
13876483,서울특별시 서초구 바우뫼로6길 46,1,서울특별시,서초구,우면동,JAPANESE,37.46879976,127.02735267,1
13895492,서울특별시 서초구 강남대로101안길 18-1,1,서울특별시,서초구,잠원동,JAPANESE,37.51623852,127.01754667,1
13924049,서울특별시 서초구 서초대로 350,-1,서울특별시,서초구,서초동,CHICKEN,37.49518545,127.01982483,1
13943202,서울특별시 서초구 명달로 58,1,서울특별시,서초구,서초동,CAFE,37.48251998,127.00479878,1
13944582,서울특별시 서초구 서초대로54길 24,2,서울특별시,서초구,서초동,CAFE,37.49313006,127.01593635,1
13945675,서울특별시 서초구 서초대로50길 8,1,서울특별시,서초구,서초동,CAFE,37.4927967,127.01249223,1
13955721,서울특별시 서초구 방배중앙로 62,1,서울특별시,서초구,방배동,CHICKEN,37.48521386,126.99055,1
13334913,서울특별시 서초구 반포동 20-45,1,서울특별시,서초구,반포동,BAEKBAN,37.507094166788406,127.00985395638928,1
13350795,서울특별시 서초구 양재동 261-3,1,서울특별시,서초구,양재동,CAFE,37.47441046,127.04082351,1
13387229,서울특별시 서초구 사평대로 353,1,서울특별시,서초구,반포동,CAFE,37.50410111,127.02174107,1
13394987,서울특별시 서초구 양재동 274-8,1,서울특별시,서초구,양재동,MEAT,37.47624363,127.04357321,1
13408193,서울특별시 서초구 사평대로56길 7,1,서울특별시,서초구,서초동,JAPANESE,37.50321236,127.02349094,1
13481750,서울특별시 서초구 양재동 314-8,1,서울특별시,서초구,양재동,WESTERN,37.47091084,127.03946262,1
13490016,서울특별시 서초구 서초동 1544-9,1,서울특별시,서초구,서초동,WESTERN,37.48932483,127.00957593,1
13490171,서울특별시 서초구 양재동 11-87,1,서울특별시,서초구,양재동,JOKBAL,37.48371488,127.03782352,1
13491593,서울특별시 서초구 잠원동 38-6,1,서울특별시,서초구,잠원동,ZZIM_TANG,37.51176685,127.01943551,1
13496920,서울특별시 서초구 서초동 1677-1,1,서울특별시,서초구,서초동,CAFE,37.49468548,127.01824166,1
13499145,서울특별시 서초구 방배동 790-21,1,서울특별시,서초구,방배동,BAEKBAN,37.49204633,126.98655017,1
13503810,서울특별시 서초구 서초동 1358-8,1,서울특별시,서초구,서초동,BURGER,37.48724214,127.03190729,1
13526974,서울특별시 서초구 서초대로46길 38,1,서울특별시,서초구,서초동,CAFE,37.4907969,127.0103536,1
13535507,서울특별시 서초구 강남대로95길 47-4,1,서울특별시,서초구,잠원동,CHICKEN,37.51282225,127.01765786,1
13539222,서울특별시 서초구 서초동 1498-5,-1,서울특별시,서초구,서초동,BAEKBAN,37.49029687,127.00571514,1
13557822,서울특별시 서초구 서초동 1698-15,1,서울특별시,서초구,서초동,JAPANESE,37.49576862,127.01449197,1
13562772,서울특별시 서초구 서초동 1487-114,1,서울특별시,서초구,서초동,CAFE,37.48154789,127.00571539,1
13570780,서울특별시 서초구 방배동 910-8,1,서울특별시,서초구,방배동,SNACK,37.48226987,126.99674396,1
13572523,서울특별시 서초구 양재동 19-8,1,서울특별시,서초구,양재동,CAFE,37.48079861,127.04082333,1
13574393,서울특별시 서초구 방배동 464-11,1,서울특별시,서초구,방배동,ASIAN,37.48040875,126.98438403,1
13579713,서울특별시 서초구 잠원동 42-10,1,서울특별시,서초구,잠원동,BURGER,37.51118357,127.01868559,1
13587641,서울특별시 서초구 방배동 910-7,2,서울특별시,서초구,방배동,CHINESE,37.48232541,126.99646621,1
13591209,서울특별시 서초구 서초동 1317-20,8,서울특별시,서초구,서초동,CAFE,37.49793525,127.02649081,1
13591210,서울특별시 서초구 서초동 1649-16,1,서울특별시,서초구,서초동,JAPANESE,37.489894,127.019024,1
13319653,서울특별시 서초구 양재동 16-34,1,서울특별시,서초구,양재동,CAFE,37.48013201,127.04029562,1
13360689,서울특별시 서초구 반포동 97-2,1,서울특별시,서초구,반포동,CAFE,37.49668488,126.99799344,1
13378023,서울특별시 서초구 잠원동 75-19,-1,서울특별시,서초구,잠원동,BAEKBAN,37.50610056,127.00365933,1
13394645,서울특별시 서초구 반포동 94-7,2,서울특별시,서초구,반포동,ZZIM_TANG,37.49887907,126.99816003,1
13427147,서울특별시 서초구 양재동 138-4,1,서울특별시,서초구,양재동,CAFE,37.47510467,127.03210206,1
13439465,서울특별시 서초구 서초대로 13,1,서울특별시,서초구,방배동,CAFE,37.4859081,126.98382837,1
13453203,서울특별시 서초구 방배동 839-12,1,서울특별시,서초구,방배동,CAFE,37.49057439,126.99321627,1
13458087,서울특별시 서초구 방배동 912-4,1,서울특별시,서초구,방배동,ZZIM_TANG,37.48121442,126.99596629,1
13461632,서울특별시 서초구 서초동 1530-12,1,서울특별시,서초구,서초동,CAFE,37.48451983,127.00940941,1
13491956,서울특별시 서초구 방배동 875-22,0,서울특별시,서초구,방배동,CHINESE,37.48899125,126.99343852,1
13493551,서울특별시 서초구 방배동 911-1,1,서울특별시,서초구,방배동,CAFE,37.48268646,126.99538296,1
13494846,서울특별시 서초구 효령로55길 15,1,서울특별시,서초구,서초동,CHICKEN,37.48546425,127.01418673,1
13495559,서울특별시 서초구 반포동 731-27,1,서울특별시,서초구,반포동,MEAT,37.50554535,127.01943569,1
13496713,서울특별시 서초구 잠원동 22-20,1,서울특별시,서초구,잠원동,BAEKBAN,37.51479426,127.01876882,1
13497915,서울 서초구 방배동 437-13,1,서울특별시,서초구,방배동,BURGER,37.48260292,126.98355071,1
13498228,서울특별시 서초구 서초동 1603-68,-1,서울특별시,서초구,서초동,BAEKBAN,37.48554764,127.01751976,1
13502191,서울특별시 서초구 양재동 391-18,1,서울특별시,서초구,양재동,CHICKEN,37.4720775,127.0464064,1
13504742,서울특별시 서초구 양재동 69-5,-1,서울특별시,서초구,양재동,CHINESE,37.47768778,127.036796,1
13507890,서울특별시 서초구 서초동 1329-9,1,서울특별시,서초구,서초동,SNACK,37.4930192,127.02929625,1
13509432,서울특별시 서초구 마방로 44-5,1,서울특별시,서초구,양재동,MEAT,37.47613251,127.04254552,1
13510153,서울특별시 서초구 서초동 1555-12,1,서울특별시,서초구,서초동,CHICKEN,37.49204676,127.01090907,1
13517633,서울특별시 서초구 잠원동 23-12,1,서울특별시,서초구,잠원동,CAFE,37.51396098,127.01621352,1
13527387,서울특별시 서초구 서초대로77길 58,1,서울특별시,서초구,서초동,ASIAN,37.50257356,127.02437976,1
13527748,서울특별시 서초구 서초동 1657-5,1,서울특별시,서초구,서초동,CAFE,37.49235234,127.01418654,1
13530292,서울특별시 서초구 우면동 7-1,1,서울특별시,서초구,우면동,CHICKEN,37.46968851,127.02574168,1
13530832,서울특별시 서초구 반포동 733-29,1,서울특별시,서초구,반포동,BAEKBAN,37.50532318,127.02124108,1
13535058,서울특별시 서초구 서초대로54길 29-30,0,서울특별시,서초구,서초동,SNACK,37.49296343,127.01696404,1
13542206,서울특별시 서초구 서초동 1451-16,0,서울특별시,서초구,서초동,JAPANESE,37.48365888,127.01263137,1
13543393,서울특별시 서초구 서초동 1445-13,1,서울특별시,서초구,서초동,BAEKBAN,37.48402003,127.0172976,1
13548589,서울특별시 서초구 양재동 10-1,1,서울특별시,서초구,양재동,JAPANESE,37.48352046,127.03790685,1
13553468,서울특별시 서초구 잠원동 36-1,1,서울특별시,서초구,잠원동,MEAT,37.51282226,127.01835224,1
13560380,서울특별시 서초구 신원동 192-38,1,서울특별시,서초구,신원동,WESTERN,37.44505306,127.05790612,1
13571379,서울특별시 서초구 반포동 51-7,1,서울특별시,서초구,반포동,CAFE,37.50029582,127.01176986,1
13589800,서울특별시 서초구 양재동 272-6,1,서울특별시,서초구,양재동,BAEKBAN,37.47521599,127.044962,1
14112187,서울특별시 서초구 강남대로 321,-1,서울특별시,서초구,서초동,ZZIM_TANG,37.49154716,127.0299629,1
14150430,서울특별시 서초구 방배중앙로 18,1,서울특별시,서초구,방배동,JAPANESE,37.48168653,126.99285545,1
14173060,서울특별시 서초구 서초대로 347,1,서울특별시,서초구,서초동,WESTERN,37.4956576,127.01924154,1
14190343,서울특별시 서초구 강남대로65길 9,1,서울특별시,서초구,서초동,SNACK,37.50024051,127.02504644,1
14227414,서울특별시 서초구 방배동 876-39,1,서울특별시,서초구,방배동,CAFE,37.48921346,126.99418844,1
14237597,서울특별시 서초구 방배동 935-27,1,서울특별시,서초구,방배동,CAFE,37.48629712,126.99374412,1
14238163,서울특별시 서초구 서초동 1321-6,-1,서울특별시,서초구,서초동,ZZIM_TANG,37.49599101,127.02524098,1
14272905,서울특별시 서초구 반포동 746,1,서울특별시,서초구,반포동,CAFE,37.50443442,127.02251877,1
14277346,서울특별시 서초구 서초동 1675-10,1,서울특별시,서초구,서초동,CAFE,37.493999,127.01773,1
14277916,서울특별시 서초구 양재동 215,11,서울특별시,서초구,양재동,CAFE,37.46296727,127.0369353,1
10670543,서울특별시 서초구 서초동,-1,서울특별시,서초구,서초동,BAEKBAN,37.4858206,127.0291535,1
10715118,서울특별시 서초구 서초동,0,서울특별시,서초구,서초동,WESTERN,37.4936199,127.0285369,1
10741542,서울특별시 서초구 방배중앙로 169,1,서울특별시,서초구,방배동,ASIAN,37.49407386,126.98596683,1
10766522,서울특별시 서초구 서초동,2,서울특별시,서초구,서초동,JOKBAL,37.4930602,127.0147365,1
14080955,서울특별시 서초구 반포대로28길 77,1,서울특별시,서초구,서초동,ZZIM_TANG,37.49190792,127.01238116,1
14095763,서울특별시 서초구 사평대로45길 10-25,-1,서울특별시,서초구,반포동,BAEKBAN,37.50662846,127.01393616,1
14104750,서울특별시 서초구 마방로2길 74,1,서울특별시,서초구,양재동,JOKBAL,37.4702998,127.03937931,1
14112982,서울특별시 서초구 서초중앙로22길 25,1,서울특별시,서초구,서초동,CAFE,37.49346335,127.01540862,1
14131517,서울특별시 서초구 잠원로4길 41-3,-1,서울특별시,서초구,잠원동,CAFE,37.51293323,127.01093625,1
14161594,서울특별시 서초구 남부순환로356길 92,1,서울특별시,서초구,양재동,JOKBAL,37.48079857,127.03890683,1
14163323,서울특별시 서초구 방배중앙로 196,3,서울특별시,서초구,방배동,WESTERN,37.49629582,126.98568902,1
14187150,서울특별시 서초구 양재천로31길 12,1,서울특별시,서초구,양재동,ASIAN,37.480445,127.042867,1
14222053,서울특별시 서초구 사임당로8길 13,1,서울특별시,서초구,서초동,CAFE,37.48790844,127.01563097,1
14240226,서울특별시 서초구 서초동 1308-4,0,서울특별시,서초구,서초동,SNACK,37.50162923,127.02485197,1
14251519,서울특별시 서초구 서초동 1659-21,1,서울특별시,서초구,서초동,CAFE,37.49251902,127.01621412,1
10638575,서울특별시 서초구 서초동 1659-17,-1,서울특별시,서초구,서초동,BAEKBAN,37.49279677,127.01613079,1
10647044,서울특별시 서초구 반포동,0,서울특별시,서초구,반포동,WESTERN,37.5037992,127.0211986,1
10661711,서울특별시 서초구 서초대로46길 19-15,1,서울특별시,서초구,서초동,ZZIM_TANG,37.49182457,127.01085352,1
10738915,서울특별시 서초구 잠원동 58-24,-1,서울특별시,서초구,잠원동,ASIAN,37.50860041,127.01193628,1
10766511,서울 서초구 서초동 1597-1,1,서울특별시,서초구,서초동,JAPANESE,37.4876579855,127.0129443696,1
13007191,서울특별시 서초구 잠원동 65-32,1,서울특별시,서초구,잠원동,CAFE,37.51265449852311,127.00668376686951,1
13091521,서울특별시 서초구 서초동 1317-20,1,서울특별시,서초구,서초동,CAFE,37.49793525,127.02649081,1
13126631,서울특별시 서초구 서초대로 21,2,서울특별시,서초구,방배동,BAEKBAN,37.48601922,126.9848005,1
13274876,서울특별시 서초구 서초동 1623-3,-1,서울특별시,서초구,서초동,BURGER,37.48711999645383,127.01558140928684,1
13280843,서울특별시 서초구 서초동 1337-17,1,서울특별시,서초구,서초동,BAEKBAN,37.49249148,127.02926849,1
14219330,서울특별시 서초구 서초중앙로 125,-1,서울특별시,서초구,서초동,CHINESE,37.49299114,127.01340881,1
14268688,서울특별시 서초구 서초동 1542-1,-1,서울특별시,서초구,서초동,JOKBAL,37.49157455,127.00832598,1
14271880,서울특별시 서초구 반포동 746-5,1,서울특별시,서초구,반포동,CHICKEN,37.50410111,127.02174107,1
14278314,서울특별시 서초구 양재동 82-6,1,서울특별시,서초구,양재동,CAFE,37.47952098,127.04101779,1
10742521,서울특별시 서초구 방배중앙로 188,1,서울특별시,서초구,방배동,ZZIM_TANG,37.49565701,126.98588346,1
10788432,서울특별시 서초구 방배동 441-1,1,서울특별시,서초구,방배동,CAFE,37.48038094,126.98216201,1
10793113,서울특별시 서초구 반포동,0,서울특별시,서초구,반포동,MEAT,37.505604717568964,127.02189578723517,1
10809619,서울특별시 서초구 신반포로 지하 200,-1,서울특별시,서초구,잠원동,ZZIM_TANG,37.50621168,127.00504809,1
10826141,서울특별시 서초구 서초동,0,서울특별시,서초구,서초동,CAFE,37.4878103,127.0282904,1
10849509,서울특별시 서초구 서초동,1,서울특별시,서초구,서초동,CAFE,37.4988282,127.0266661,1
12026293,서울특별시 서초구 방배동 444-16,3,서울특별시,서초구,방배동,CAFE,37.47807565,126.98205098,1
12032263,서울특별시 서초구 양재동 6-39,1,서울특별시,서초구,양재동,MEAT,37.48124301,127.04137882,1
13380469,서울특별시 서초구 방배동 1022-1,1,서울특별시,서초구,방배동,BAEKBAN,37.47971465,126.99913271,1
13398841,서울특별시 서초구 서초동 1336,-1,서울특별시,서초구,서초동,BAEKBAN,37.4916759185324,127.02708787316466,1
13408128,서울특별시 서초구 방배동 760-2,3,서울특별시,서초구,방배동,ZZIM_TANG,37.49565820758123,126.98585818068848,1
13425665,서울특별시 서초구 강남대로101길 16,0,서울특별시,서초구,잠원동,ZZIM_TANG,37.51673848,127.01868544,1
13456495,서울특별시 서초구 서초동 1303-22,-1,서울특별시,서초구,서초동,CAFE,37.503775,127.024063,1
13484207,서울특별시 서초구 방배동 448-21,2,서울특별시,서초구,방배동,ZZIM_TANG,37.47693693,126.98460633,1
13488387,서울특별시 서초구 방배동 761-7,1,서울특별시,서초구,방배동,CAFE,37.49551813,126.98552239,1
13491649,서울특별시 서초구 양재동 230,1,서울특별시,서초구,양재동,CAFE,37.46277297,127.04385134,1
13493039,서울특별시 서초구 서초대로73길 42,1,서울특별시,서초구,서초동,JOKBAL,37.50121261,127.02443535,1
13495066,서울특별시 서초구 서초동 1321-6,-1,서울특별시,서초구,서초동,BAEKBAN,37.49599101,127.02524098,1
13502195,서울 서초구 서초동 1626-3,1,서울특별시,서초구,서초동,BURGER,37.48857504,127.01629756,1
13507002,서울특별시 서초구 양재동 13-20,1,서울특별시,서초구,양재동,JAPANESE,37.48374261,127.03554595,1
13511424,서울특별시 서초구 잠원동 70,-1,서울특별시,서초구,잠원동,JAPANESE,37.508292772162136,127.00802991094147,1
13519064,서울특별시 서초구 강남대로101안길 4,1,서울특별시,서초구,잠원동,JAPANESE,37.51671069,127.01810216,1
13520613,서울특별시 서초구 방배동 3001-2,1,서울특별시,서초구,방배동,CHICKEN,37.48596364,126.98302289,1
13521118,서울특별시 서초구 양재동 241-3,1,서울특별시,서초구,양재동,CHICKEN,37.47307725,127.03912926,1
13528342,서울특별시 서초구 서초동 1344-13,-1,서울특별시,서초구,서초동,CAFE,37.48679768,127.02835207,1
13533389,서울특별시 서초구 서초동 1671-2,1,서울특별시,서초구,서초동,JAPANESE,37.49329668,127.01460314,1
13540534,서울특별시 서초구 양재동 373,1,서울특별시,서초구,양재동,PIZZA,37.47129977,127.04432328,1
13541695,서울특별시 서초구 우면동 712,1,서울특별시,서초구,우면동,CHICKEN,37.46277258,127.02168669,1
13545415,서울특별시 서초구 방배동 912-9,1,서울특별시,서초구,방배동,BAEKBAN,37.4815755,126.99643846,1
13549676,서울특별시 서초구 서초동 1486-7,1,서울특별시,서초구,서초동,SNACK,37.483286,127.00854,1
13551385,서울특별시 서초구 반포동 701-21,0,서울특별시,서초구,반포동,CAFE,37.509512,127.018177,1
13557467,서울특별시 서초구 서초동 1443-17,1,서울특별시,서초구,서초동,CAFE,37.48565879,127.02085278,1
13559824,서울특별시 서초구 반포동 68-1,-1,서울특별시,서초구,반포동,CAFE,37.4997401,126.99896549,1
14142141,서울특별시 서초구 서초대로 272,1,서울특별시,서초구,서초동,ZZIM_TANG,37.49271336,127.01157565,1
14169164,서울특별시 서초구 바우뫼로 218,1,서울특별시,서초구,양재동,PIZZA,37.4810486,127.04240651,1
14169510,서울특별시 서초구 동광로 11,1,서울특별시,서초구,방배동,CAFE,37.49101863,126.9841893,1
14177216,서울특별시 서초구 서초대로46길 99,2,서울특별시,서초구,서초동,JAPANESE,37.49015814,127.01346444,1
14211364,서울특별시 서초구 서초대로 350,-1,서울특별시,서초구,서초동,MEAT,37.495193,127.019841,1
14222426,서울특별시 서초구 반포동 118-3,1,서울특별시,서초구,반포동,WESTERN,37.50448971,127.00782566,1
14223009,서울특별시 서초구 서초동 1682,-1,서울특별시,서초구,서초동,CAFE,37.49879612,127.01860262,1
14226552,서울특별시 서초구 서초동 1599-2,1,서울특별시,서초구,서초동,CAFE,37.486916,127.014508,1
14239220,서울특별시 서초구 반포동 709,1,서울특별시,서초구,반포동,MEAT,37.50957266,127.01976887,1
14247254,서울특별시 서초구 반포동 740-17,1,서울특별시,서초구,반포동,ZZIM_TANG,37.50435108,127.02151886,1
